movie_id,title,tags
81836,To Rome with Love,"four tales unfold in the eternal city: while vacationing in rome, architect john encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man. romance comedy rome expatriate episodic ellen page woody allen jesse eisenberg woody allen"
10724,Firefox,"the soviets have developed a revolutionary new jet fighter, called ""firefox"". naturally, the british are worried that the jet will be used as a first-strike weapon, as rumours say that the jet is indetectable on radar. they send ex-vietnam war pilot mitchell gant on a covert mission into the soviet union to steal firefox. science fiction action adventure thriller flying pilot kampfjet false identity assault suspense clint eastwood freddie jones david huffman clint eastwood"
9473,"South Park: Bigger, Longer & Uncut","when the four boys see an r-rated movie featuring canadians terrance and philip, they are pronounced ""corrupted"", and their parents pressure the united states to wage war against canada. animation comedy music gay mount rushmore national memorial swear word mephisto hell world supremacy elementary school saddam hussein blood splatter atheist sequel surrealism friends who hate each other satan based on tv series cartoon sex child swearing visions of hell u.s. canada war shot to death adult animation south park colorado trey parker matt stone mary kay bergman trey parker"
2196,Death at a Funeral,chaos ensues when a man tries to expose a dark secret regarding a recently deceased patriarch of a dysfunctional british family. comedy drama brother brother relationship farewell father son relationship age difference parents kids relationship secret sadness coffin funeral gathering surprise lsd studies hallucinogen drug trip arrogance female corpse matthew macfadyen keeley hawes andy nyman frank oz
1499,Teenage Mutant Ninja Turtles III,"the four turtles travel back in time to the days of the legendary and deadly samurai in ancient japan, where they train to perfect the art of becoming one. the turtles also assist a small village in an uprising. action adventure comedy family fantasy science fiction japan time travel ninja paige turco stuart wilson sab shimono stuart gillard"
20857,Hardball,"an aimless young man who is scalping tickets, gambling and drinking, agrees to coach a little league team from the cabrini green housing project in chicago as a condition of getting a loan from a friend. comedy romance gay keanu reeves diane lane michael b. jordan brian robbins"
82693,Silver Linings Playbook,"after spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife. drama comedy romance dancing philadelphia running based on novel depression letter friendship neighbor mental illness ex-wife institutionalization bipolar philadelphia eagles bradley cooper jennifer lawrence robert de niro david o. russell"
1646,Freedom Writers,"a young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school. crime drama black people based on novel holocaust ghetto diary principal witness  biography daughter high school racial segregation anne frank school excursion idealism violence in schools racial tension gang violence based on true events hilary swank scott glenn imelda staunton richard lagravenese"
44944,For Colored Girls,"about existence from the perspective of 20 nameless black females. each of the women portray one of the characters represented in the collection of twenty poems, revealing different issues that impact women in general and women of color in particular. drama female nudity poem rape love domestic violence womanhood kimberly elise janet jackson loretta devine tyler perry"
4108,The Transporter,"former special forces officer, frank martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. but when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. the bound and gagged lai is being smuggled to france by a shady american businessman, and frank works to save her as his own illegal activities are uncovered by a french detective. action crime thriller car journey transportation auto human trafficking jason statham shu qi françois berléand louis leterrier"
8456,Never Back Down,"rebellious jake tyler is lured into an ultimate underground fight scene at his new high school, after receiving threats to the safety of his friends and family jake decides to seek the mentoring of a veteran fighter who trains him for one final no-holds-barred elimination fight with his nemesis and local martial arts champion ryan mccarthy. drama action rebel martial arts underground fight training champion sport high school party revenge blood nemesis violence club brawl sean faris amber heard cam gigandet jeff wadlow"
7341,The Rage: Carrie 2,"after the suicide of her only friend, rachel has never felt more on the outside. the one person who reached out to her, jessie, also happens to be part of the popular crowd that lives to torment outsiders like her. but rachel has something else that separates her from the rest, a secret amazing ability to move things with her mind. sue snell, the only survivor of carrie white's rampage twenty-two years ago, may hold the key to helping rachel come to terms with her awesome, but unwanted power. but as rachel slowly learns to trust, a terrible trap is being laid for her. and making her angry could prove to be fatal. horror thriller science fiction suicide male nudity female nudity fire nudity asylum telekinesis high school swimming pool party sequel murder prom teacher decapitation blood splatter weightlifting teen suicide woman director emily bergl jason london amy irving katt shea"
19255,Away We Go,"verona and burt have moved to colorado to be close to burt's parents but, with veronica expecting their first child, burt’s parents decide to move to belgium, now leaving them in a place they hate and without a support structure in place. they set off on a whirlwind tour of of disparate locations where they have friends or relatives, sampling not only different cities and climates but also different families. along the way they realize that the journey is less about discovering where they want to live and more about figuring out what type of parents they want to be. drama comedy romance interracial relationship dead father reference to bob dylan biracial bedtime story unmarried couple medical illustrator disguised voice reference to huckleberry finn student protest sonogram expectant grandmother dead parents testicles john krasinski maya rudolph carmen ejogo sam mendes"
10187,Swing Vote,"in a remarkable turn of events, the result of the presidential election comes down to one man's vote. drama comedy usa president presidential election fox news kevin costner madeline carroll paula patton joshua michael stern"
31005,Moonlight Mile,"as he copes with the death of his fiancee along with her parents, a young man must figure out what he wants out of life. romance drama jake gyllenhaal dustin hoffman susan sarandon brad silberling"
49517,Tinker Tailor Soldier Spy,"recently-retired mi6 agent, george smiley is doing his best to adjust to a life outside the secret service until a disgraced agent reappears with information concerning a mole at the heart of the service. smiley is drawn back into the murky field of espionage, tasked with investigating which of his trusted former colleagues has chosen to betray him and their country. smiley narrows his search to four suspects – all experienced, skilled and successful agents – but past histories, rivalries and friendships make it far from easy to pinpoint the man who is eating away at the heart of the british establishment. drama thriller mystery spy cold war spying espionage mole british spy john hurt gary oldman kathy burke tomas alfredson"
44857,Molly,"molly mckay is a profoundly autistic twenty-something woman who has lived in an institution from a young age following her parents' death in a car accident. when the institution must close due budget cuts, molly is left in the charge of her neurotypical, older brother, buck mckay, an advertising executive and perennial bachelor. buck allows her to undergo an experimental medical treatment, with unexpectedly drastic results. drama comedy romance elisabeth shue aaron eckhart jill hennessy john duigan"
50780,The Beaver,"suffering from a severe case of depression, toy company ceo walter black (mel gibson) begins using a beaver hand puppet to help him open up to his family. with his father seemingly going insane, adolescent son porter (anton yelchin) pushes for his parents to get a divorce. jodie foster directs and co-stars as walter's wife in this dark comedy that also features riley thomas stewart and jennifer lawrence. drama puppet woman director jodie foster mel gibson jennifer lawrence jodie foster"
16363,The Best Little Whorehouse in Texas,"the town sheriff and a madame team up to stop a television evangelist from shutting down the local whorehouse, the famed ""chicken ranch."" comedy brothel corset crusader musical governor tv reporter madame busty cat house based on stage musical based on adaptation based on article swearing burt reynolds dolly parton dom deluise colin higgins"
1946,eXistenZ,a game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged. action thriller science fiction horror video game hacker bodyguard pop star virtual reality dystopia virtual fight jennifer jason leigh jude law ian holm david cronenberg
85,Raiders of the Lost Ark,"when dr. indiana jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary ark of the covenant, he finds himself up against the entire nazi regime. adventure action saving the world riddle nepal himalaya cairo moses egypt whip treasure medallion leather jacket nazis hat mediterranean ark of the covenant ten commandments treasure hunt excavation swastika archaeologist indiana jones archeology  harrison ford karen allen paul freeman steven spielberg"
772,Home Alone 2: Lost in New York,"instead of flying to florida with his folks, kevin ends up alone in new york, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. but when kevin runs into his old nemeses, the wet bandits, he's determined to foil their plans to rob a toy store on christmas eve. comedy family adventure crime holiday new york new york city christmas macaulay culkin joe pesci catherine o'hara chris columbus"
840,Close Encounters of the Third Kind,"after an encounter with ufos, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen. science fiction drama indiana obsession extraterrestrial technology evacuation blackout flying saucer secret base light contact beguilement exchange ufo alien vision missing person mother ship escapade obsessive quest life turned upside down richard dreyfuss françois truffaut teri garr steven spielberg"
9682,Pulse,"when their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world. horror thriller suicide hacker death of a friend website remake kristen bell ian somerhalder christina milian jim sonzero"
96,Beverly Hills Cop II,"detroit cop, axel foley heads for the land of sunshine and palm trees to find out who shot police captain andrew bogomil. thanks to a couple of old friends, axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin – and the chase is on. action comedy crime smuggling of arms detective intensive care undercover strip club armored car investigation police swimming pool sequel shootout gunfight los angeles explosion violence car chase detroit horse track beverly hills buddy cop oil field cement truck playboy mansion shooting range eddie murphy judge reinhold john ashton tony scott"
10678,Bringing Down the House,"straight-laced lawyer, peter sanderson (steve martin) meets and falls in love with online chat friend ""lawyer-girl"", charlene morton (queen latifah), only to discover she's a convicted bank robber. charlene escapes from jail and comes looking for peter to help clear her name. comedy prison ex-boyfriend support escape lawyer steve martin queen latifah eugene levy adam shankman"
274,The Silence of the Lambs,"fbi trainee, clarice starling ventures into a maximum-security asylum to pick the diseased brain of hannibal lecter, a psychiatrist turned homicidal cannibal. starling needs clues to help her capture a serial killer. but her faustian relationship with lecter soon leads to his escape, and now two deranged killers are on the loose. crime drama thriller based on novel psychopath horror suspense serial killer psychological thriller cannibal fbi agent animal in cast credits cannibalism jodie foster anthony hopkins scott glenn jonathan demme"
8872,Wayne's World,"when a sleazy tv exec offers wayne and garth a fat contract to tape their late-night public access show at his network, they can't believe their good fortune. but they soon discover the road from basement to big-time is a gnarly one, fraught with danger, temptation and ragin' party opportunities. music comedy tv show heavy metal television producer woman director mike myers dana carvey rob lowe penelope spheeris"
16290,Jackass 3D,"jackass 3d is a 3-d film and the third movie of the jackass series. it follows the same premise as the first two movies, as well as the tv series. it is a compilation of various pranks, stunts and skits. before the movie begins, a brief introduction is made by beavis and butt-head explaining the 3d technology behind the movie. the intro features the cast lining up and then being attacked by various objects in slow-motion. the movie marks the 10th anniversary of the franchise, started in 2000. comedy documentary action pain stunts stuntman stupidity comedy duringcreditsstinger 3d johnny knoxville bam margera ryan dunn jeff tremaine"
579,Jaws 2,police chief brody must protect the citizens of amity after a second monstrous shark begins terrorizing the waters. horror thriller mayor island police chief sailing boat accident dying and death panic current aggression by animal sequel rescue teenager shark great white shark high-tension current tourism roy scheider lorraine gary murray hamilton jeannot szwarc
14405,Beverly Hills Chihuahua,"a pampered beverly hills chihuahua named chloe who, while on vacation in mexico with her owner viv's niece, rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her. adventure comedy family dog dirt chihuahua pinata potted plant duringcreditsstinger drew barrymore piper perabo andy garcía raja gosnell"
138843,The Conjuring,"paranormal investigators ed and lorraine warren work to help a family terrorized by a dark presence in their farmhouse. forced to confront a powerful entity, the warrens find themselves caught in the most terrifying case of their lives. horror thriller sister sister relationship exorcism rhode island based on true story farmhouse paranormal investigation ghost supernatural power paranormal investigator annabelle patrick wilson vera farmiga lili taylor james wan"
11637,Are We There Yet?,"the fledgling romance between nick, a playboy bachelor, and suzanne, a divorced mother of two, is threatened by a particularly harrowing new years eve. when suzanne's work keeps her in vancouver for the holiday, nick offers to bring her kids to the city from portland, oregon. the kids, who have never liked any of the men their mom dates, are determined to turn the trip into a nightmare for nick. adventure comedy family romance car journey macho road trip children pretty woman trouble ice cube nia long aleisha allen brian levant"
226486,Tammy,"after losing her job and learning that her husband has been unfaithful, a woman hits the road with her profane, hard-drinking grandmother. comedy melissa mccarthy susan sarandon kathy bates ben falcone"
1584,School of Rock,"fired from his band and hard up for cash, guitarist and vocalist dewey finn finagles his way into a job as a fourth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. the school's hard-nosed principal is rightly suspicious of finn's activities. but finn's roommate remains in the dark about what he's doing. comedy music rock and roll rock high school music band jack black joan cusack mike white richard linklater"
9312,Mortal Kombat,"for nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. if he wins a tenth mortal kombat tournament, desolation and evil will reign over the multiverse forever. to save earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time. action fantasy martial arts monster island gore sorcerer tournament violence based on video game hand to hand combat christopher lambert robin shou linden ashby paul w.s. anderson"
12153,White Chicks,"two fbi agent brothers, marcus and kevin copeland, accidentally foil a drug bust. as punishment, they are forced to escort a pair of socialites to the hamptons, where they're going to be used as bait for a kidnapper. but when the girls realize the fbi's plan, they refuse to go. left without options, marcus and kevin decide to pose as the sisters, transforming themselves from african-american men into a pair of blonde, white women. comedy undercover fbi fish out of water high society buddy cop crossdressing shawn wayans marlon wayans jaime king keenen ivory wayans"
65057,The Descendants,"with his wife elizabeth on life support after a boating accident, hawaiian land baron, matt king takes his daughters on a trip from oahu to kauai to confront the young real estate broker, who was having an affair with elizabeth before her misfortune. comedy drama hawaii father-in-law daughter cheating wife beach house boating accident estate dying mother beautiful girl teenage daughter trustee trust fund wild girl wild child realtor george clooney shailene woodley amara miller alexander payne"
8326,Holes,"stanley's family is cursed with bad luck. unfairly sentenced to months of detention at camp green lake, he and his campmates are forced by the warden to dig holes in order to build character. what they don't know is that they are digging holes in order to search for a lost treasure hidden somewhere in the camp. adventure family drama comedy curse suitor false accusations reference to annabel lee digging baseball player mountain climbing sigourney weaver jon voight tim blake nelson andrew davis"
35690,The Last Song,"a drama centered on a rebellious girl who is sent to a southern beach town for the summer to stay with her father. through their mutual love of music, the estranged duo learn to reconnect. drama family romance brother sister relationship new love daughter summer vacation woman director miley cyrus greg kinnear bobby coleman julie anne robinson"
76203,12 Years a Slave,"in the pre-civil war united states, solomon northup, a free black man from upstate new york, is abducted and sold into slavery. facing cruelty as well as unexpected kindnesses solomon struggles not only to stay alive, but to retain his dignity. in the twelfth year of his unforgettable odyssey, solomon’s chance meeting with a canadian abolitionist will forever alter his life. drama history whip kidnapping slavery plantation night shift violin player physical abuse cotton slave owner 19th century sold into slavery abolitionist chiwetel ejiofor michael fassbender lupita nyong'o steve mcqueen"
13497,Drumline,"a fish-out-of-water comedy about a talented street drummer from harlem who enrolls in a southern university, expecting to lead its marching band's drumline to victory. he initially flounders in his new world, before realizing that it takes more than talent to reach the top. drama romance comedy music music rehearsal fraternity initiation television broadcast white male pretending to be black sorority party push ups nick cannon zoe saldana orlando jones charles stone iii"
35688,Why Did I Get Married Too?,four couples reunite for their annual vacation in order to socialize and to spend time analyzing their marriages. their intimate week in the bahamas is disrupted by the arrival of an ex-husband determined to win back his recently remarried wife. comedy romance tyler perry janet jackson jill scott tyler perry
162,Edward Scissorhands,a small suburban town receives a visit from a castaway unfinished science experiment named edward. fantasy drama romance underdog love at first sight hairdresser small town scissors inventor burglar unsociability johnny depp winona ryder dianne wiest tim burton
296096,Me Before You,"a small town girl is caught between dead-end jobs. a high-profile, successful man becomes wheelchair bound following an accident. the man decides his life is not worth living until the girl is hired for six months to be his new caretaker. worlds apart and trapped together by circumstance, the two get off to a rocky start. but the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine. drama romance england based on novel depression small town wheelchair caretaker caregiver disabled twenty something woman director romantic drama dead end job accident emilia clarke sam claflin janet mcteer thea sharrock"
103370,Madea's Witness Protection,a wall street investment banker who has been set up as the linchpin of his company's mob-backed ponzi scheme is relocated with his family to aunt madea's southern home. drama comedy crime tyler perry eugene levy denise richards tyler perry
1051,The French Connection,tough narcotics detective 'popeye' doyle is in hot pursuit of a suave french drug dealer who may be the key to a huge heroin-smuggling operation. action crime thriller police brutality marseille night life attempted murder drug dealer drug mule gangster boss drug smuggle undercover agent hijacking of train herion gene hackman fernando rey roy scheider william friedkin
376659,Bad Moms,"when three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence. comedy alcohol bar party divorce family hit and run bathroom humor mila kunis kristen bell kathryn hahn jon lucas"
10073,Date Movie,"spoof of romantic comedies which focuses on a man (campbell), his crush (hannigan), his parents (coolidge, willard), and her father (griffin). comedy date diary parents-in-law bridegroom wedding alyson hannigan adam campbell sophie monk jason friedberg"
16690,Return to Never Land,"the classic tale of 'peter pan' continues in disney's sequel 'return to never land'. in 1940 on a world besieged by world war ii, wendy, now grown up, has two children, one of them is her daughter, jane. adventure fantasy animation family animation harriet owen blayne weaver jeff bennett robin budd"
273895,Selma,"""selma,"" as in alabama, the place where segregation in the south was at its worst, leading to a march that ended in violence, forcing a famous statement by president lyndon b. johnson that ultimately led to the signing of the civil rights act. history drama alabama martin luther king president black american civil rights protest march woman director selma david oyelowo tom wilkinson carmen ejogo ava duvernay"
14873,The Jungle Book 2,"mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild. family animation adventure river musical tiger village feral child sequel bear jungle orphan vulture gong lost shake mango john goodman haley joel osment mae whitman steve trenbirth"
8968,Boogeyman,"every culture has one – the horrible monster fueling young children's nightmares. but for tim, the boogeyman still lives in his memories as a creature that devoured his father 16 years earlier. is the boogeyman real? or did tim make him up to explain why his father abandoned his family? thriller horror drama mystery nightmare hallucination childhood trauma break-up hometown psychotherapy emily deschanel barry watson skye mccole bartusiak stephen t. kay"
9963,Premonition,"a depressed housewife who learns her husband was killed in a car accident the day previously, awakens the next morning to find him alive and well at home, and then awakens the day after to a world in which he is still dead. thriller drama mystery deja vu dying and death time travel loss of husband car crash sandra bullock julian mcmahon courtney taylor burness mennan yapo"
15655,The Tigger Movie,"as it happens, everybody - pooh, piglet, eeyore, roo, rabbit, owl - is busy preparing a suitable winter home for eeyore. when everything they do seems to get undone by tigger's exuberant bouncing, rabbit suggest tigger go outside and find other tiggers to bounce with - a notion tigger finds ridiculous because, after all, he's ""the onliest one"" or is he? animation family owl donkey tiger piglet bear rabbit woman director jim cummings nikita hopkins ken sansom jun falkenstein"
21208,Orphan,"a married couple with a rocky past adopt 9-year old, esther to fill the void created by a recently-stillborn baby. however, esther is not quite who she seems. horror thriller mystery nun deaf-mute orphan all girl troubled marriage aftercreditsstinger duringcreditsstinger vera farmiga peter sarsgaard isabelle fuhrman jaume collet-serra"
272878,Max,a dog that helped soldiers in afghanistan returns to the u.s. and is adopted by his handler's family after suffering a traumatic experience. adventure drama family afghanistan war based on true story rescue betrayal dog grieving thomas haden church josh wiggins lauren graham boaz yakin
9760,Epic Movie,"when edward, peter, lucy and susan each follow their own path, they end up finding themselves at willy's chocolate factory. walking through a wardrobe, they discover the world of gnarnia, which is ruled by the white bitch. meeting up with characters such as harry potter and captain jack swallows, the newly reunited family must team up with aslo, a wise-but-horny lion to stop the white bitch's army action adventure comedy kal penn adam campbell jennifer coolidge jason friedberg"
314365,Spotlight,"the true story of how the boston globe uncovered the massive scandal of child abuse and the cover-up within the local catholic archdiocese, shaking the entire catholic church to its core. drama thriller history child abuse journalism judge florida boston pedophilia court cover-up priest lawyer catholic catholic church catholicism september 11 2001 investigative journalism cardinal christmas mark ruffalo michael keaton rachel mcadams tom mccarthy"
13279,Lakeview Terrace,"a young interracial couple has just moved into their california dream home when they become the target of their next-door neighbor, who disapproves of their relationship. a tightly wound lapd officer has appointed himself the watchdog of the neighborhood. his nightly foot patrols and overly watchful eyes bring comfort to some, but he becomes increasingly aggressive to the newlyweds. these persistent intrusions into their lives cause the couple to fight back. drama crime thriller vandalism harassment neighbor house party shot to death pregnancy urination interracial couple lapd air conditioner samuel l. jackson patrick wilson kerry washington neil labute"
1975,The Grudge 2,"in tokyo, a young woman is exposed to the same mysterious curse that afflicted her sister. the supernatural force, which fills a person with rage before spreading to its next victim, brings together a group of previously unrelated people who attempt to unlock its secret to save their lives. horror thriller remake little boy curse sarah michelle gellar amber tamblyn edison chen takashi shimizu"
33644,How Stella Got Her Groove Back,"through good times and bad, stella and delilah have always had each other. now, stella's so busy building a life that she's forgotten how to really live. but delilah is about to change all that. what starts as a quick trip to jamaica, end as an exhilarating voyage of self discovery as stella learns to open her heart and find love - even if it's with a man 20 years her junior. comedy drama romance black people age difference jamaica vacation female protagonist angela bassett taye diggs whoopi goldberg kevin rodney sullivan"
1649,Bill & Ted's Bogus Journey,"amiable slackers bill and ted are once again roped into a fantastical adventure when de nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. the robot doubles actually succeed in killing bill and ted, but the two are determined to escape the afterlife, challenging the grim reaper to a series of games in order to return to the land of the living. adventure comedy family fantasy science fiction future dying and death heaven time travel heavy metal diabolical ego afterlife metal robot devil doppelganger seance keanu reeves alex winter george carlin peter hewitt"
9895,Man of the Year,"the irreverent host of a political satire talk show decides to run for president and expose corruption in washington. his stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory. comedy drama romance thriller usa president presidential election comedian robin williams christopher walken laura linney barry levinson"
9570,The Black Hole,"the explorer craft u.s.s. palomino is returning to earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the magnificent u.s.s. cygnus, hovering near a black hole. the ship is controlled by dr. hans reinhardt and his monstrous robot companion, maximillian. but the initial wonderment and awe the palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover reinhardt's plans. adventure family science fiction action killer robot space marine ghost ship black hole maximilian schell anthony perkins robert forster gary nelson"
27579,The American,"dispatched to a small italian town to await further orders, assassin jack embarks on a double life that may be more relaxing than is good for him. crime drama thriller prostitute sweden suspense priest very little dialogue george clooney violante placido thekla reuten anton corbijn"
16052,Selena,"in this biographical drama, selena quintanilla is born into a musical mexican-american family in texas. her father, abraham, realizes that his young daughter is talented and begins performing with her at small venues. she finds success and falls for her guitarist, chris perez, who draws the ire of her father. seeking mainstream stardom, selena begins recording an english-language album which, tragically, she would never complete. drama musical tejano elopement bustier fan club jennifer lopez edward james olmos constance marie gregory nava"
40264,Vampires Suck,"becca, an anxious, non-vampire teen is torn between two boys. before she can choose, becca must get around her controlling father, who embarrasses becca by treating her like a child. meanwhile, becca's friends contend with their own romantic issues - all of which collide at the prom. horror comedy vampire high school prom spoof horror spoof teenager duringcreditsstinger chris riggi matt lanter jenn proske jason friedberg"
1164,Babel,"tragedy strikes a married couple on vacation in the moroccan desert, touching off an interlocking story involving four different families. drama terror loss of mother gun morocco deaf-mute san diego ecstasy illegal immigration first time nanny daughter bullet wound ensemble cast brad pitt cate blanchett gael garcía bernal alejandro gonzález iñárritu"
239678,This Is Where I Leave You,"when their father passes away, four grown, world-weary siblings return to their childhood home and are requested -- with an admonition -- to stay there together for a week, along with their free-speaking mother and a collection of spouses, exes and might-have-beens. as the brothers and sisters re-examine their shared history and the status of each tattered relationship among those who know and love them best, they reconnect in hysterically funny and emotionally significant ways. drama comedy based on novel funeral dysfunctional family death of father man child family mourning grieving jason bateman tina fey adam driver shawn levy"
14359,Doubt,"in 1964, a catholic school nun questions a priest's ambiguous relationship with a troubled young student, suspecting him of abuse. he denies the charges, and much of the film's quick-fire dialogue tackles themes of religion, morality, and authority. drama mystery sexual abuse boy wine gift janitor singing pedophile gossip compassion tolerance 1960s meryl streep philip seymour hoffman amy adams john patrick shanley"
3989,Team America: World Police,"team america world police follows an international police force dedicated to maintaining global stability. learning that dictator kim jong il is out to destroy the world, the team recruits broadway star gary johnston to go undercover. with the help of team america, gary manages to uncover the plan to destroy the world. will team america be able to save it in time? it stars… samuel l jackson, tim robbins, sean penn, michael moore, helen hunt, matt damon, susan sarandon, george clooney, danny glover, ethan hawke, alec baldwin… or does it? music adventure animation action comedy paris france cairo capitalism loss of lover egypt war against terror shotgun patriotism pentagon american dream destroy shipwreck louvre american  way of life failure panama damage government eiffel tower paris world politics mass destruction trey parker matt stone kristen miller trey parker"
76617,Texas Chainsaw 3D,"a young woman learns that she has inherited a texas estate from her deceased grandmother. after embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated victorian mansion. but her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars. horror thriller sequel gore leatherface slasher chainsaw aftercreditsstinger duringcreditsstinger alexandra daddario dan yeager bill moseley john luessenhop"
1710,Copycat,an agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past. drama thriller police brutality psychology police operation police protection serial killer psychologist cowardliness sigourney weaver holly hunter will patton jon amiel
4258,Scary Movie 5,"home with their newly-formed family, happy parents dan and jody are haunted by sinister, paranormal activities. determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon. comedy sequel parody spoof aftercreditsstinger duringcreditsstinger simon rex ashley tisdale charlie sheen malcolm d. lee"
20391,Paint Your Wagon,"a michigan farmer and a prospector form a partnership in the california gold country. their adventures include buying and sharing a wife, hijacking a stage, kidnapping six prostitutes, and turning their mining camp into a boom town. along the way there is plenty of drinking, gambling, and singing. they even find time to do some creative gold mining. drama action comedy western music mining prospector lee marvin clint eastwood jean seberg joshua logan"
10139,Milk,"the story of california's first openly gay elected official, harvey milk, who became an outspoken agent for change, seeking equal rights and opportunities for all. his great love for the city and its people brought him backing from young and old, straight and gay, alike – at a time when prejudice and violence against gays was openly accepted as the norm. history drama gay san francisco homophobia mayor biography politics politician election campaign homosexuality morality election candlelight vigil mayoral campaign sean penn emile hirsch james franco gus van sant"
335778,Risen,"follows the epic biblical story of the resurrection, as told through the eyes of a non-believer. clavius, a powerful roman military tribune, and his aide lucius, are tasked with solving the mystery of what happened to jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen messiah and prevent an uprising in jerusalem. action christianity jesus christ apostle crucifixion jerusalem ancient rome faith resurrection dead body judaism religious tomb tom felton cliff curtis joseph fiennes kevin reynolds"
9645,Ghost Ship,"after discovering a passenger ship missing since 1962 floating adrift on the bering sea, salvagers claim the vessel as their own. once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature. horror mystery thriller cruise pilot ghost ship gabriel byrne julianna margulies desmond harrington steve beck"
55465,A Very Harold & Kumar Christmas,"six years have elapsed since guantanamo bay, leaving harold and kumar estranged from one another with very different families, friends and lives. but when kumar arrives on harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down harold's father-in-law's beloved christmas tree. to fix the problem, harold and kumar embark on a mission through new york city to find the perfect christmas tree, once again stumbling into trouble at every single turn. comedy holiday indian lead beer christmas tree cannabis sequel vulgarity drug asian 3d beer pong neil patrick harris john cho elias koteas todd strauss-schulson"
617,Wild Things,"when teen-socialite kelly van ryan (richards) and troubled bad girl suzie toller (campbell) accuse guidance counselor sam lombardo (dillon) of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. one cop (bacon) suspects conspiracy, but nothing is what it seems... crime drama mystery upper class poison sailboat rape sexual abuse florida eroticism blackmail lolita cheerleader court case planned murder sailing pretended murder seduction bisexuality alligator crocodile everglades heart-throb white trash menage a trois intellectually gifted harpoon van plan court single millionaire extramarital affair duringcreditsstinger matt dillon kevin bacon denise richards john mcnaughton"
19904,The Stepfather,"michael harding (penn badgley) returns home from military school to find his mother (sela ward) happily in love and living with her new boyfriend, david (dylan walsh). as the two men get to know each other, michael becomes more and more suspicious of the man who is always there with a helpful hand. is he really the man of her dreams or could david be hiding a dark side? horror thriller mystery step father remake dylan walsh sela ward penn badgley nelson mccormick"
48289,The Debt,"rachel singer is a former mossad agent who tried to capture a notorious nazi war criminal – the surgeon of birkenau – in a secret israeli mission that ended with his death on the streets of east berlin. now, 30 years later, a man claiming to be the doctor has surfaced, and rachel must return to eastern europe to uncover the truth. overwhelmed by haunting memories of her younger self and her two fellow agents, the still-celebrated heroine must relive the trauma of those events and confront the debt she has incurred. drama thriller beach mossad secret agent insane asylum lye syringe lost of friend helen mirren ciarán hinds tom wilkinson john madden"
243,High Fidelity,"when record store owner rob gordon gets dumped by his girlfriend, laura, because he hasn't changed since they met, he revisits his top five breakups of all time in an attempt to figure out what went wrong. as rob seeks out his former lovers to find out why they left, he keeps up his efforts to win laura back. comedy drama romance music chicago music record rock and roll record store soul disc jockey pop bruce frederick joseph springsteen record collection john cusack iben hjejle todd louiso stephen frears"
